scenario,policy,seed,weighted_completed_value,weighted_goodput,weighted_goodput_rate,weighted_goodput_ratio,sla_success_ratio,completion_ratio,p95_latency,avg_latency,avg_ready_wait,rejected,dropped,admitted,arrived,steps,lookahead_reference_value,lookahead_gap
moderate,edf,20310817,55.00000000000001,55.00000000000001,0.6722278496783585,1.0000000000000002,1.0,1.0,29.450904655456544,19.886878899165563,1.71797607421875,0.0,0.0,14.0,14.0,62.0,0.0,0.0
moderate,online_greedy,20310817,55.00000000000001,55.00000000000001,0.6992296864243,1.0000000000000002,1.0,1.0,27.660313034057616,20.369949408939906,1.8730075073242187,0.0,0.0,14.0,14.0,65.0,0.0,0.0
moderate,dag_oracle_greedy,20310817,51.50000000000001,51.50000000000001,0.6558228130567145,0.9363636363636365,0.9285714285714286,0.9285714285714286,31.1611457824707,20.575376437260555,1.8464810329934824,0.0,1.0,14.0,14.0,63.0,0.0,0.0
moderate,vanilla_a2c,20310817,55.00000000000001,55.00000000000001,0.692181338146869,1.0000000000000002,1.0,1.0,26.8949161529541,19.621338367462158,1.6826881790161132,0.0,0.0,14.0,14.0,59.0,0.0,0.0
moderate,wpr_no_progress,20310817,51.50000000000001,51.50000000000001,0.655983829568787,0.9363636363636365,0.9285714285714286,0.9285714285714286,25.72892227172851,19.79119242154635,1.5461636833522632,0.0,1.0,14.0,14.0,53.0,0.0,0.0
moderate,wpr_no_demand,20310817,55.00000000000001,55.00000000000001,0.6922598274932977,1.0000000000000002,1.0,1.0,27.523519420623778,20.12222691944667,1.754061393737793,0.0,0.0,14.0,14.0,55.0,0.0,0.0
moderate,wpr_no_residency,20310817,51.50000000000001,51.50000000000001,0.6581073731838407,0.9363636363636365,0.9285714285714286,0.9285714285714286,27.67806015014648,18.47945029918964,1.3254789684129797,0.0,1.0,14.0,14.0,67.0,0.0,0.0
moderate,wpr_fixed_gamma,20310817,48.300000000000004,48.300000000000004,0.593334174680823,0.8781818181818183,0.8571428571428571,0.9285714285714286,28.288762664794916,20.15463792360746,1.5956961175669795,0.0,1.0,14.0,14.0,54.0,0.0,0.0
moderate,wpr_no_shaping,20310817,31.6,31.6,0.40017814319203626,0.5745454545454546,0.5714285714285714,0.5714285714285714,25.633082962036127,17.407861471176147,1.1776360405815973,2.0,4.0,12.0,14.0,82.0,0.0,0.0
moderate,wpr_with_wait,20310817,55.00000000000001,55.00000000000001,0.7410949530007617,1.0000000000000002,1.0,1.0,27.56371269226074,19.194034303937638,1.5840071105957032,0.0,0.0,14.0,14.0,53.0,0.0,0.0
moderate,wpr_a2c,20310817,55.00000000000001,55.00000000000001,0.6733278467275298,1.0000000000000002,1.0,1.0,30.65635471343994,20.478402069636754,1.9942539978027343,0.0,0.0,14.0,14.0,73.0,0.0,0.0
moderate,random,20310917,40.300000000000004,40.300000000000004,0.5882299598300217,0.9200913242009134,0.9166666666666666,0.9166666666666666,25.24240779876709,18.915976437655363,1.5288323879241943,0.0,1.0,12.0,12.0,68.0,0.0,0.0
moderate,edf,20310917,43.800000000000004,43.800000000000004,0.6815566332081375,1.0000000000000002,1.0,1.0,19.486517906188965,14.790021340052286,0.654845801266757,0.0,0.0,12.0,12.0,49.0,0.0,0.0
moderate,online_greedy,20310917,43.800000000000004,43.800000000000004,0.6496479470531981,1.0000000000000002,1.0,1.0,19.626300239562987,15.63176433245341,0.9519599676132202,0.0,0.0,12.0,12.0,60.0,0.0,0.0
moderate,dag_oracle_greedy,20310917,43.800000000000004,43.800000000000004,0.6290578887376187,1.0000000000000002,1.0,1.0,23.046988582611082,16.91590960820516,1.0270820314233953,0.0,0.0,12.0,12.0,54.0,0.0,0.0
moderate,vanilla_a2c,20310917,43.800000000000004,43.800000000000004,0.6616586455501531,1.0000000000000002,1.0,1.0,22.290191173553467,16.44071038564046,1.0721941752867266,0.0,0.0,12.0,12.0,57.0,0.0,0.0
moderate,wpr_no_progress,20310917,40.300000000000004,40.300000000000004,0.6092984366267878,0.9200913242009134,0.9166666666666666,1.0,24.345879554748528,16.913888931274414,1.2073766697536816,0.0,0.0,12.0,12.0,51.0,0.0,0.0
moderate,wpr_no_demand,20310917,43.800000000000004,43.800000000000004,0.6408372230550785,1.0000000000000002,1.0,1.0,20.093761444091797,15.789297421773275,0.9207062071019952,0.0,0.0,12.0,12.0,51.0,0.0,0.0
moderate,wpr_no_residency,20310917,43.800000000000004,43.800000000000004,0.6381777651374149,1.0000000000000002,1.0,1.0,22.290191173553467,16.477478981018066,1.0763697082346135,0.0,0.0,12.0,12.0,57.0,0.0,0.0
moderate,wpr_fixed_gamma,20310917,43.800000000000004,43.800000000000004,0.6457489212591784,1.0000000000000002,1.0,1.0,22.952774429321288,18.217294692993164,1.329481070691889,0.0,0.0,12.0,12.0,52.0,0.0,0.0
moderate,wpr_no_shaping,20310917,29.200000000000003,29.200000000000003,0.4142566444340117,0.6666666666666667,0.6666666666666666,0.6666666666666666,26.698754882812494,18.811662673950195,1.91111683023387,1.0,3.0,11.0,12.0,64.0,0.0,0.0
moderate,wpr_with_wait,20310917,43.800000000000004,43.800000000000004,0.6592112482597614,1.0000000000000002,1.0,1.0,19.393606090545653,15.282627185185751,0.8816034468737516,0.0,0.0,12.0,12.0,51.0,0.0,0.0
moderate,wpr_a2c,20310917,43.800000000000004,43.800000000000004,0.6744707496502877,1.0000000000000002,1.0,1.0,19.75910243988037,15.237445195515951,0.8160480911081488,0.0,0.0,12.0,12.0,54.0,0.0,0.0
moderate,random,20311017,35.0,35.0,0.5289083243385868,1.0,1.0,1.0,17.53136024475097,12.544190406799316,0.34539246559143066,0.0,0.0,10.0,10.0,36.0,0.0,0.0
moderate,edf,20311017,35.0,35.0,0.5063176824587929,1.0,1.0,1.0,20.69009475708007,11.676890659332276,0.4962895257132394,0.0,0.0,10.0,10.0,45.0,0.0,0.0
moderate,online_greedy,20311017,35.0,35.0,0.5063176824587929,1.0,1.0,1.0,20.708131980895992,11.680170154571533,0.4962895257132394,0.0,0.0,10.0,10.0,45.0,0.0,0.0
moderate,dag_oracle_greedy,20311017,35.0,35.0,0.5155769300749133,1.0,1.0,1.0,16.36025161743164,11.82828493118286,0.452703857421875,0.0,0.0,10.0,10.0,42.0,0.0,0.0
moderate,vanilla_a2c,20311017,35.0,35.0,0.5224713649848084,1.0,1.0,1.0,19.647398757934564,11.731715106964112,0.5012016568865095,0.0,0.0,10.0,10.0,45.0,0.0,0.0
moderate,wpr_no_progress,20311017,35.0,35.0,0.5283917582690062,1.0,1.0,1.0,18.030191230773923,12.977690601348877,0.4074462481907436,0.0,0.0,10.0,10.0,35.0,0.0,0.0
moderate,wpr_no_demand,20311017,35.0,35.0,0.5405173976702244,1.0,1.0,1.0,17.096780395507807,11.261521053314208,0.3143780027117048,0.0,0.0,10.0,10.0,34.0,0.0,0.0
moderate,wpr_no_residency,20311017,35.0,35.0,0.5052944986820872,1.0,1.0,1.0,20.753084182739254,11.819894504547118,0.4980464662824358,0.0,0.0,10.0,10.0,45.0,0.0,0.0
moderate,wpr_fixed_gamma,20311017,35.0,35.0,0.49323317808238193,1.0,1.0,1.0,19.715366935729982,14.13190803527832,0.4730056081499372,0.0,0.0,10.0,10.0,38.0,0.0,0.0
moderate,wpr_no_shaping,20311017,35.0,35.0,0.47805323432332186,1.0,1.0,1.0,21.761564254760742,13.757761192321777,0.7522982324872698,0.0,0.0,10.0,10.0,47.0,0.0,0.0
moderate,wpr_with_wait,20311017,35.0,35.0,0.5199622375165021,1.0,1.0,1.0,16.438257026672364,11.299375438690186,0.43153855460030693,0.0,0.0,10.0,10.0,38.0,0.0,0.0
moderate,wpr_a2c,20311017,35.0,35.0,0.5063176824587929,1.0,1.0,1.0,20.708131980895992,11.680170154571533,0.4962895257132394,0.0,0.0,10.0,10.0,45.0,0.0,0.0
moderate,random,20311117,54.50000000000001,54.50000000000001,0.8257511789044033,0.9396551724137933,0.9375,0.9375,26.75381393432617,18.773054567972817,2.5127033780260786,1.0,0.0,15.0,16.0,42.0,0.0,0.0
moderate,edf,20311117,58.000000000000014,58.000000000000014,0.8567540970441384,1.0000000000000002,1.0,1.0,23.914501190185547,16.356772899627686,1.674539581934611,0.0,0.0,16.0,16.0,44.0,0.0,0.0
moderate,online_greedy,20311117,58.00000000000001,58.00000000000001,0.8676467943233004,1.0000000000000002,1.0,1.0,27.48769187927246,17.037594318389893,1.8811415089501275,0.0,0.0,16.0,16.0,50.0,0.0,0.0
moderate,dag_oracle_greedy,20311117,58.000000000000014,58.000000000000014,0.8709259652302415,1.0000000000000002,1.0,1.0,23.961328506469727,16.61999225616455,1.7340643723805746,0.0,0.0,16.0,16.0,45.0,0.0,0.0
moderate,vanilla_a2c,20311117,58.000000000000014,58.000000000000014,0.9016397818087974,1.0000000000000002,1.0,1.0,21.32798671722412,15.879129409790039,1.633824258380466,0.0,0.0,16.0,16.0,45.0,0.0,0.0
moderate,wpr_no_progress,20311117,58.00000000000001,58.00000000000001,0.8053667918708145,1.0000000000000002,1.0,1.0,27.944826126098633,17.625061869621277,2.092755529615614,0.0,0.0,16.0,16.0,52.0,0.0,0.0
moderate,wpr_no_demand,20311117,54.50000000000001,54.50000000000001,0.8305033255419386,0.9396551724137933,0.9375,0.9375,22.936455535888665,14.91434834798177,1.381023191824192,0.0,1.0,16.0,16.0,50.0,0.0,0.0
moderate,wpr_no_residency,20311117,58.00000000000001,58.00000000000001,0.8832495204894848,1.0000000000000002,1.0,1.0,22.126700401306152,16.090853929519653,1.6744568453894721,0.0,0.0,16.0,16.0,51.0,0.0,0.0
moderate,wpr_fixed_gamma,20311117,54.50000000000001,54.50000000000001,0.7642053487466829,0.9396551724137933,0.9375,0.9375,28.06637802124023,17.949192555745444,2.1216521786480413,0.0,1.0,16.0,16.0,47.0,0.0,0.0
moderate,wpr_no_shaping,20311117,51.00000000000001,51.00000000000001,0.7360139785217049,0.8793103448275863,0.875,0.875,21.26963405609131,16.53239713396345,1.8479861890947498,0.0,2.0,16.0,16.0,59.0,0.0,0.0
moderate,wpr_with_wait,20311117,54.50000000000001,54.50000000000001,0.7968190218820816,0.9396551724137933,0.9375,0.9375,22.697614288330076,14.912054189046223,1.3176238536834717,0.0,1.0,16.0,16.0,56.0,0.0,0.0
moderate,wpr_a2c,20311117,54.50000000000001,54.50000000000001,0.8344077729581953,0.9396551724137933,0.9375,0.9375,22.68536415100097,14.811632792154947,1.3713386058807373,0.0,1.0,16.0,16.0,51.0,0.0,0.0
moderate,random,20320717,48.500000000000014,48.500000000000014,0.691429338202513,1.0000000000000002,1.0,1.0,27.923618698120112,17.43605929154616,1.6004028029558135,0.0,0.0,13.0,13.0,50.0,0.0,0.0
moderate,edf,20320717,48.500000000000014,48.500000000000014,0.6801542135862415,1.0000000000000002,1.0,1.0,24.47302207946777,15.18655776977539,1.1000862644939888,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,online_greedy,20320717,48.50000000000001,48.50000000000001,0.6768467786102675,1.0000000000000002,1.0,1.0,23.68314552307129,15.069877624511719,1.3260232006631247,0.0,0.0,13.0,13.0,48.0,0.0,0.0
moderate,dag_oracle_greedy,20320717,48.500000000000014,48.500000000000014,0.6765733604905406,1.0000000000000002,1.0,1.0,25.532880020141597,16.3183012008667,1.3559419294682944,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,vanilla_a2c,20320717,48.500000000000014,48.500000000000014,0.6908015918577648,1.0000000000000002,1.0,1.0,25.420469284057617,16.055917739868164,1.3835268776591232,0.0,0.0,13.0,13.0,53.0,0.0,0.0
moderate,wpr_no_progress,20320717,48.500000000000014,48.500000000000014,0.6744340926506122,1.0000000000000002,1.0,1.0,25.76428718566894,15.549336946927584,1.293971416426868,0.0,0.0,13.0,13.0,43.0,0.0,0.0
moderate,wpr_no_demand,20320717,48.50000000000001,48.50000000000001,0.6745478716122656,1.0000000000000002,1.0,1.0,27.197014236450194,16.503127831679123,1.5576360923487966,0.0,0.0,13.0,13.0,57.0,0.0,0.0
moderate,wpr_no_residency,20320717,48.500000000000014,48.500000000000014,0.685509316018666,1.0000000000000002,1.0,1.0,25.099753952026365,15.510614028343788,1.305785818797786,0.0,0.0,13.0,13.0,51.0,0.0,0.0
moderate,wpr_fixed_gamma,20320717,45.000000000000014,45.000000000000014,0.6270047873562818,0.927835051546392,0.9230769230769231,1.0,25.796599197387685,16.650846921480618,1.165589326765479,0.0,0.0,13.0,13.0,44.0,0.0,0.0
moderate,wpr_no_shaping,20320717,45.000000000000014,45.000000000000014,0.6199946468598547,0.927835051546392,0.9230769230769231,1.0,26.51274223327636,16.61331382164588,1.2748229154726354,0.0,0.0,13.0,13.0,41.0,0.0,0.0
moderate,wpr_with_wait,20320717,48.500000000000014,48.500000000000014,0.6744340926506122,1.0000000000000002,1.0,1.0,24.55626182556152,15.474751399113583,1.1518108612153588,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,wpr_a2c,20320717,48.50000000000001,48.50000000000001,0.6768467786102675,1.0000000000000002,1.0,1.0,27.003322219848627,15.785457317645733,1.32905039554689,0.0,0.0,13.0,13.0,54.0,0.0,0.0
moderate,random,20320817,32.8,32.8,0.4519716360483078,0.44504748982360914,0.45,0.5,32.84195919036865,25.204630184173585,3.365517352756701,8.0,2.0,12.0,20.0,51.0,0.0,0.0
moderate,edf,20320817,42.80000000000001,42.80000000000001,0.54051663503295,0.5807327001356853,0.6,0.65,31.75842208862304,21.07138831798847,2.8657702259395434,5.0,2.0,15.0,20.0,64.0,0.0,0.0
moderate,online_greedy,20320817,39.7,39.7,0.5467464366009352,0.5386702849389416,0.55,0.55,29.881454467773438,22.144609971479937,2.9066695585483457,7.0,2.0,13.0,20.0,54.0,0.0,0.0
moderate,dag_oracle_greedy,20320817,50.50000000000001,50.50000000000001,0.6503745257418003,0.6852103120759838,0.7,0.7,29.532521724700928,24.45003754752023,3.173555374145508,6.0,0.0,14.0,20.0,57.0,0.0,0.0
moderate,vanilla_a2c,20320817,40.7,40.7,0.58274446445862,0.5522388059701493,0.55,0.55,26.99844455718994,19.41825884038752,2.1088574936515405,7.0,2.0,13.0,20.0,60.0,0.0,0.0
moderate,wpr_no_progress,20320817,37.199999999999996,37.199999999999996,0.5284656868619484,0.5047489823609226,0.5,0.5,27.646497726440426,20.34455986022949,1.9984162433727368,7.0,3.0,13.0,20.0,58.0,0.0,0.0
moderate,wpr_no_demand,20320817,37.1,37.1,0.48633391417382327,0.5033921302578019,0.5,0.55,28.96392250061035,20.251254255121406,2.0870476365089417,6.0,3.0,14.0,20.0,51.0,0.0,0.0
moderate,wpr_no_residency,20320817,29.299999999999997,29.299999999999997,0.39953326036395453,0.3975576662143826,0.4,0.4,25.438920879364012,17.545868158340454,1.3161104679107667,7.0,5.0,13.0,20.0,57.0,0.0,0.0
moderate,wpr_fixed_gamma,20320817,28.200000000000003,28.200000000000003,0.3823291362828046,0.3826322930800543,0.4,0.45,27.426744842529295,21.736515257093643,2.398362174630165,7.0,4.0,13.0,20.0,44.0,0.0,0.0
moderate,wpr_no_shaping,20320817,25.3,25.3,0.35620928324669476,0.34328358208955223,0.35,0.4,29.552383136749267,22.526981592178345,2.7291766166687013,8.0,4.0,12.0,20.0,41.0,0.0,0.0
moderate,wpr_with_wait,20320817,36.3,36.3,0.496344557386989,0.49253731343283574,0.5,0.55,29.5936222076416,21.127553593028676,2.527301299571991,7.0,2.0,13.0,20.0,50.0,0.0,0.0
moderate,wpr_a2c,20320817,29.599999999999998,29.599999999999998,0.3770853303235562,0.40162822252374486,0.4,0.6,33.40617027282715,25.124078114827473,3.383354600270589,6.0,2.0,14.0,20.0,57.0,0.0,0.0
moderate,random,20320917,47.2,47.2,0.6090697940099924,0.5805658056580566,0.5714285714285714,0.5714285714285714,32.54768772125244,23.98515256245931,2.8483962896393566,7.0,2.0,14.0,21.0,58.0,0.0,0.0
moderate,edf,20320917,49.20000000000001,49.20000000000001,0.637413639336353,0.6051660516605167,0.6190476190476191,0.6190476190476191,27.75186386108398,19.44321793776292,1.9209386760538274,6.0,2.0,15.0,21.0,52.0,0.0,0.0
moderate,online_greedy,20320917,50.7,50.7,0.6829472958227756,0.6236162361623617,0.6190476190476191,0.6190476190476191,31.275928115844724,23.311627608079178,2.8572369363572863,7.0,1.0,14.0,21.0,55.0,0.0,0.0
moderate,dag_oracle_greedy,20320917,54.60000000000001,54.60000000000001,0.7168620817312712,0.6715867158671588,0.6666666666666666,0.6666666666666666,32.09462442398071,22.913921764918737,2.5846093138869928,6.0,1.0,15.0,21.0,52.0,0.0,0.0
moderate,vanilla_a2c,20320917,43.599999999999994,43.599999999999994,0.5938588414681119,0.5362853628536285,0.5238095238095238,0.6190476190476191,29.79889755249022,21.64530981504,2.3239650196499295,7.0,1.0,14.0,21.0,67.0,0.0,0.0
moderate,wpr_no_progress,20320917,50.400000000000006,50.400000000000006,0.6654584677232461,0.6199261992619927,0.6190476190476191,0.6190476190476191,28.48830108642578,19.978975296020508,1.9155761612786186,6.0,2.0,15.0,21.0,61.0,0.0,0.0
moderate,wpr_no_demand,20320917,46.900000000000006,46.900000000000006,0.5830487432101138,0.5768757687576876,0.5714285714285714,0.5714285714285714,29.883223152160646,22.948683341344196,2.3772978240793403,5.0,4.0,16.0,21.0,53.0,0.0,0.0
moderate,wpr_no_residency,20320917,50.900000000000006,50.900000000000006,0.6698245348255147,0.6260762607626077,0.6190476190476191,0.6190476190476191,30.61061782836914,20.992197550260105,2.0948004614223135,6.0,2.0,15.0,21.0,52.0,0.0,0.0
moderate,wpr_fixed_gamma,20320917,27.0,27.0,0.3280908424926451,0.33210332103321033,0.3333333333333333,0.38095238095238093,32.212997627258304,24.15761435031891,2.7842439947457147,8.0,5.0,13.0,21.0,54.0,0.0,0.0
moderate,wpr_no_shaping,20320917,43.3,43.3,0.5680846055502522,0.5325953259532595,0.5238095238095238,0.5714285714285714,30.750247955322262,22.068657795588177,2.1137013202760278,7.0,2.0,14.0,21.0,49.0,0.0,0.0
moderate,wpr_with_wait,20320917,47.300000000000004,47.300000000000004,0.6070171613414728,0.5817958179581797,0.5714285714285714,0.6190476190476191,31.992636489868158,23.374218427217922,2.7016279075456704,6.0,2.0,15.0,21.0,58.0,0.0,0.0
moderate,wpr_a2c,20320917,53.800000000000004,53.800000000000004,0.6847082754305652,0.6617466174661747,0.6666666666666666,0.7142857142857143,32.38642406463622,22.323407491048176,2.640646925339332,5.0,1.0,16.0,21.0,64.0,0.0,0.0
moderate,random,20321017,49.40000000000001,49.40000000000001,0.67263698146379,1.0000000000000002,1.0,1.0,23.344406127929684,17.78759604233962,1.3350324852522029,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,edf,20321017,49.40000000000001,49.40000000000001,0.7237202822198229,1.0000000000000002,1.0,1.0,21.544741058349604,15.196818498464731,0.9967191718345465,0.0,0.0,13.0,13.0,45.0,0.0,0.0
moderate,online_greedy,20321017,49.40000000000001,49.40000000000001,0.7084976316760215,1.0000000000000002,1.0,1.0,21.828702545166013,15.22647608243502,0.9634474931761275,0.0,0.0,13.0,13.0,51.0,0.0,0.0
moderate,dag_oracle_greedy,20321017,49.40000000000001,49.40000000000001,0.7309000570540761,1.0000000000000002,1.0,1.0,23.508341979980464,16.00480079650879,1.0689224420591843,0.0,0.0,13.0,13.0,43.0,0.0,0.0
moderate,vanilla_a2c,20321017,49.40000000000001,49.40000000000001,0.7126174612300016,1.0000000000000002,1.0,1.0,20.964814758300783,15.098440977243277,0.9637477675149607,0.0,0.0,13.0,13.0,51.0,0.0,0.0
moderate,wpr_no_progress,20321017,49.40000000000001,49.40000000000001,0.7040872964486635,1.0000000000000002,1.0,1.0,23.918828582763663,16.460424936734714,1.157701614291169,0.0,0.0,13.0,13.0,49.0,0.0,0.0
moderate,wpr_no_demand,20321017,49.40000000000001,49.40000000000001,0.7129672375030031,1.0000000000000002,1.0,1.0,21.454784393310547,16.371061104994553,1.1778231886930244,0.0,0.0,13.0,13.0,49.0,0.0,0.0
moderate,wpr_no_residency,20321017,49.40000000000001,49.40000000000001,0.6887150336194023,1.0000000000000002,1.0,1.0,22.1006233215332,14.949052003713755,0.8926549623178881,0.0,0.0,13.0,13.0,48.0,0.0,0.0
moderate,wpr_fixed_gamma,20321017,49.40000000000001,49.40000000000001,0.6222716920405712,1.0000000000000002,1.0,1.0,26.813273620605457,18.689011793870193,1.375166937362316,0.0,0.0,13.0,13.0,43.0,0.0,0.0
moderate,wpr_no_shaping,20321017,49.40000000000001,49.40000000000001,0.6666308164010908,1.0000000000000002,1.0,1.0,22.81387939453125,18.21160521874061,1.3604238421417947,0.0,0.0,13.0,13.0,44.0,0.0,0.0
moderate,wpr_with_wait,20321017,49.40000000000001,49.40000000000001,0.6931824008402128,1.0000000000000002,1.0,1.0,21.365025711059566,14.906680547274076,0.8610377533491268,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,wpr_a2c,20321017,49.40000000000001,49.40000000000001,0.7170528445703015,1.0000000000000002,1.0,1.0,20.6679931640625,15.228672981262207,0.9382732413535895,0.0,0.0,13.0,13.0,47.0,0.0,0.0
moderate,random,20321117,39.00000000000001,39.00000000000001,0.6375764188062215,0.8533916849015318,0.8461538461538461,0.8461538461538461,27.947988510131836,17.818604469299316,1.756797880739779,1.0,1.0,12.0,13.0,40.0,0.0,0.0
moderate,edf,20321117,42.50000000000001,42.50000000000001,0.7375057141505256,0.9299781181619257,0.9230769230769231,0.9230769230769231,23.85281352996826,15.766796429951986,1.5276242581809438,1.0,0.0,12.0,13.0,46.0,0.0,0.0
moderate,online_greedy,20321117,38.900000000000006,38.900000000000006,0.6723804711587801,0.8512035010940919,0.8461538461538461,0.8461538461538461,23.66361904144287,15.997180071744053,1.4545873862046461,2.0,0.0,11.0,13.0,44.0,0.0,0.0
moderate,dag_oracle_greedy,20321117,38.900000000000006,38.900000000000006,0.6405186599302038,0.8512035010940919,0.8461538461538461,0.8461538461538461,26.11080837249756,17.64463129910556,1.6800420589936085,2.0,0.0,11.0,13.0,41.0,0.0,0.0
moderate,vanilla_a2c,20321117,39.00000000000001,39.00000000000001,0.6827340106533581,0.8533916849015318,0.8461538461538461,0.8461538461538461,22.887493133544922,14.618277116255326,1.0369907456475336,1.0,1.0,12.0,13.0,43.0,0.0,0.0
moderate,wpr_no_progress,20321117,38.6,38.6,0.6657721540853407,0.8446389496717724,0.8461538461538461,0.8461538461538461,26.442441940307617,14.905262556943027,1.1738824233030662,1.0,1.0,12.0,13.0,52.0,0.0,0.0
moderate,wpr_no_demand,20321117,39.00000000000001,39.00000000000001,0.7004822900525137,0.8533916849015318,0.8461538461538461,0.8461538461538461,21.340070724487305,15.472346652637828,1.2102555584263157,1.0,1.0,12.0,13.0,45.0,0.0,0.0
moderate,wpr_no_residency,20321117,38.60000000000001,38.60000000000001,0.693067643736762,0.8446389496717726,0.8461538461538461,0.8461538461538461,20.368118286132812,14.20234472101385,1.0175900214757674,1.0,1.0,12.0,13.0,47.0,0.0,0.0
moderate,wpr_fixed_gamma,20321117,36.10000000000001,36.10000000000001,0.5556786114787603,0.789934354485777,0.7692307692307693,0.9230769230769231,26.418759155273438,18.892019510269165,1.8557182521354862,1.0,0.0,12.0,13.0,41.0,0.0,0.0
moderate,wpr_no_shaping,20321117,35.2,35.2,0.6354729680646111,0.7702407002188184,0.7692307692307693,0.7692307692307693,23.61654281616211,17.30624647140503,1.5180887194240795,2.0,1.0,11.0,13.0,37.0,0.0,0.0
moderate,wpr_with_wait,20321117,38.6,38.6,0.6282050503912414,0.8446389496717724,0.8461538461538461,0.9230769230769231,30.601055812835693,17.62711687882741,1.7847986997560013,1.0,0.0,12.0,13.0,47.0,0.0,0.0
moderate,wpr_a2c,20321117,35.1,35.1,0.6044703098484995,0.7680525164113785,0.7692307692307693,0.8461538461538461,25.573841094970703,14.543130527843129,1.020185751792712,1.0,1.0,12.0,13.0,51.0,0.0,0.0
heavy,random,20310724,39.300000000000004,39.300000000000004,0.5074329809207603,0.4618096357226792,0.4583333333333333,0.5416666666666666,35.62538375854492,19.973990733806904,2.349073570828105,8.0,3.0,16.0,24.0,50.0,0.0,0.0
heavy,edf,20310724,37.00000000000001,37.00000000000001,0.4877337183274093,0.4347826086956522,0.4166666666666667,0.4583333333333333,30.02938938140869,18.20249184695157,2.142454108676395,8.0,5.0,16.0,24.0,56.0,0.0,0.0
heavy,online_greedy,20310724,35.7,35.7,0.4763527811819592,0.4195064629847238,0.4166666666666667,0.4166666666666667,27.197151184082024,17.41408567428589,1.8795107494701038,9.0,5.0,15.0,24.0,48.0,0.0,0.0
