scenario,policy,seed,weighted_completed_value,weighted_goodput,weighted_goodput_rate,weighted_goodput_ratio,sla_success_ratio,completion_ratio,p95_latency,avg_latency,avg_ready_wait,rejected,dropped,admitted,arrived,steps,lookahead_reference_value,lookahead_gap
moderate,edf,20310817,55.00000000000001,55.00000000000001,0.6722278496783585,1.0000000000000002,1.0,1.0,29.450904655456544,19.886878899165563,1.71797607421875,0.0,0.0,14.0,14.0,62.0,0.0,0.0
moderate,online_greedy,20310817,55.00000000000001,55.00000000000001,0.6992296864243,1.0000000000000002,1.0,1.0,27.660313034057616,20.369949408939906,1.8730075073242187,0.0,0.0,14.0,14.0,65.0,0.0,0.0
moderate,dag_oracle_greedy,20310817,51.50000000000001,51.50000000000001,0.6558228130567145,0.9363636363636365,0.9285714285714286,0.9285714285714286,31.1611457824707,20.575376437260555,1.8464810329934824,0.0,1.0,14.0,14.0,63.0,0.0,0.0
moderate,vanilla_a2c,20310817,55.00000000000001,55.00000000000001,0.6981328179372805,1.0000000000000002,1.0,1.0,30.201676940917967,20.525810173579625,1.9023862838745118,0.0,0.0,14.0,14.0,71.0,0.0,0.0
moderate,wpr_no_progress,20310817,48.00000000000001,48.00000000000001,0.5989323972605184,0.8727272727272729,0.8571428571428571,0.9285714285714286,31.875891876220702,21.233045431283806,2.028097339298414,0.0,1.0,14.0,14.0,72.0,0.0,0.0
moderate,wpr_no_demand,20310817,55.00000000000001,55.00000000000001,0.7216130780638261,1.0000000000000002,1.0,1.0,26.468593025207518,19.625585215432302,1.6120249557495117,0.0,0.0,14.0,14.0,57.0,0.0,0.0
moderate,wpr_no_residency,20310817,47.400000000000006,47.400000000000006,0.6642879727424558,0.8618181818181819,0.8571428571428571,0.8571428571428571,22.450330543518067,17.623037417729694,1.1011983738389126,1.0,1.0,13.0,14.0,58.0,0.0,0.0
moderate,wpr_fixed_gamma,20310817,55.00000000000001,55.00000000000001,0.7153157157723777,1.0000000000000002,1.0,1.0,25.544380950927735,19.213199547358922,1.5033106231689453,0.0,0.0,14.0,14.0,55.0,0.0,0.0
moderate,wpr_no_shaping,20310817,47.7,47.7,0.6238159257463922,0.8672727272727273,0.8571428571428571,0.8571428571428571,25.001402473449705,19.905626614888508,1.5540791888569676,1.0,1.0,13.0,14.0,50.0,0.0,0.0
moderate,wpr_with_wait,20310817,55.00000000000001,55.00000000000001,0.6891854536977349,1.0000000000000002,1.0,1.0,32.311537742614746,20.370380878448486,1.906462173461914,0.0,0.0,14.0,14.0,63.0,0.0,0.0
moderate,wpr_a2c,20310817,51.50000000000001,51.50000000000001,0.6392165688973502,0.9363636363636365,0.9285714285714286,1.0,30.26378517150879,20.282167502811976,1.896622314453125,0.0,0.0,14.0,14.0,70.0,0.0,0.0
moderate,random,20310917,40.300000000000004,40.300000000000004,0.5882299598300217,0.9200913242009134,0.9166666666666666,0.9166666666666666,25.24240779876709,18.915976437655363,1.5288323879241943,0.0,1.0,12.0,12.0,68.0,0.0,0.0
moderate,edf,20310917,43.800000000000004,43.800000000000004,0.6815566332081375,1.0000000000000002,1.0,1.0,19.486517906188965,14.790021340052286,0.654845801266757,0.0,0.0,12.0,12.0,49.0,0.0,0.0
moderate,online_greedy,20310917,43.800000000000004,43.800000000000004,0.6496479470531981,1.0000000000000002,1.0,1.0,19.626300239562987,15.63176433245341,0.9519599676132202,0.0,0.0,12.0,12.0,60.0,0.0,0.0
moderate,dag_oracle_greedy,20310917,43.800000000000004,43.800000000000004,0.6290578887376187,1.0000000000000002,1.0,1.0,23.046988582611082,16.91590960820516,1.0270820314233953,0.0,0.0,12.0,12.0,54.0,0.0,0.0
moderate,vanilla_a2c,20310917,43.800000000000004,43.800000000000004,0.6800350244950312,1.0000000000000002,1.0,1.0,20.6238673210144,16.115379015604656,0.9746908599680121,0.0,0.0,12.0,12.0,52.0,0.0,0.0
moderate,wpr_no_progress,20310917,43.800000000000004,43.800000000000004,0.6455361199671199,1.0000000000000002,1.0,1.0,22.715030193328857,16.785383860270183,1.1707690087231724,0.0,0.0,12.0,12.0,50.0,0.0,0.0
moderate,wpr_no_demand,20310917,43.800000000000004,43.800000000000004,0.6529198618219602,1.0000000000000002,1.0,1.0,19.516309642791747,15.38965074221293,0.8910563533956354,0.0,0.0,12.0,12.0,51.0,0.0,0.0
moderate,wpr_no_residency,20310917,43.800000000000004,43.800000000000004,0.6616586455501531,1.0000000000000002,1.0,1.0,22.290191173553467,16.43144702911377,1.0757163546302102,0.0,0.0,12.0,12.0,57.0,0.0,0.0
moderate,wpr_fixed_gamma,20310917,43.800000000000004,43.800000000000004,0.6424178602187921,1.0000000000000002,1.0,1.0,20.82207326889038,17.754762808481853,1.3525312488729304,0.0,0.0,12.0,12.0,56.0,0.0,0.0
moderate,wpr_no_shaping,20310917,43.800000000000004,43.800000000000004,0.6413016608880965,1.0000000000000002,1.0,1.0,24.545769977569577,18.72625192006429,1.3766358332200483,0.0,0.0,12.0,12.0,44.0,0.0,0.0
moderate,wpr_with_wait,20310917,43.800000000000004,43.800000000000004,0.6384675635378473,1.0000000000000002,1.0,1.0,21.676274585723874,16.20472017923991,1.1093625155362217,0.0,0.0,12.0,12.0,55.0,0.0,0.0
moderate,wpr_a2c,20310917,43.800000000000004,43.800000000000004,0.6744707496502877,1.0000000000000002,1.0,1.0,19.75910243988037,15.237445195515951,0.8160480911081488,0.0,0.0,12.0,12.0,54.0,0.0,0.0
moderate,random,20311017,35.0,35.0,0.5289083243385868,1.0,1.0,1.0,17.53136024475097,12.544190406799316,0.34539246559143066,0.0,0.0,10.0,10.0,36.0,0.0,0.0
moderate,edf,20311017,35.0,35.0,0.5063176824587929,1.0,1.0,1.0,20.69009475708007,11.676890659332276,0.4962895257132394,0.0,0.0,10.0,10.0,45.0,0.0,0.0
moderate,online_greedy,20311017,35.0,35.0,0.5063176824587929,1.0,1.0,1.0,20.708131980895992,11.680170154571533,0.4962895257132394,0.0,0.0,10.0,10.0,45.0,0.0,0.0
moderate,dag_oracle_greedy,20311017,35.0,35.0,0.5155769300749133,1.0,1.0,1.0,16.36025161743164,11.82828493118286,0.452703857421875,0.0,0.0,10.0,10.0,42.0,0.0,0.0
moderate,vanilla_a2c,20311017,35.0,35.0,0.5224713649848084,1.0,1.0,1.0,19.647398757934564,11.731715106964112,0.5012016568865095,0.0,0.0,10.0,10.0,45.0,0.0,0.0
moderate,wpr_no_progress,20311017,35.0,35.0,0.5259108605607612,1.0,1.0,1.0,19.394581031799316,13.02613639831543,0.4216376440865653,0.0,0.0,10.0,10.0,35.0,0.0,0.0
moderate,wpr_no_demand,20311017,35.0,35.0,0.5405173976702244,1.0,1.0,1.0,17.18364276885986,11.312856197357178,0.3137724467686244,0.0,0.0,10.0,10.0,34.0,0.0,0.0
moderate,wpr_no_residency,20311017,35.0,35.0,0.5159124388650048,1.0,1.0,1.0,18.60829982757568,11.299695110321045,0.4446720940726144,0.0,0.0,10.0,10.0,40.0,0.0,0.0
moderate,wpr_fixed_gamma,20311017,35.0,35.0,0.5094434838205766,1.0,1.0,1.0,18.876208496093746,12.817741107940673,0.47569070543561665,0.0,0.0,10.0,10.0,39.0,0.0,0.0
moderate,wpr_no_shaping,20311017,35.0,35.0,0.5092886341552991,1.0,1.0,1.0,21.057705497741697,13.994979190826417,0.5116193567003523,0.0,0.0,10.0,10.0,36.0,0.0,0.0
moderate,wpr_with_wait,20311017,35.0,35.0,0.5283071736092748,1.0,1.0,1.0,16.739069938659664,11.524824333190917,0.3998774664742606,0.0,0.0,10.0,10.0,39.0,0.0,0.0
moderate,wpr_a2c,20311017,35.0,35.0,0.5063176824587929,1.0,1.0,1.0,20.708131980895992,11.680170154571533,0.4962895257132394,0.0,0.0,10.0,10.0,45.0,0.0,0.0
moderate,random,20311117,54.50000000000001,54.50000000000001,0.8257511789044033,0.9396551724137933,0.9375,0.9375,26.75381393432617,18.773054567972817,2.5127033780260786,1.0,0.0,15.0,16.0,42.0,0.0,0.0
moderate,edf,20311117,58.000000000000014,58.000000000000014,0.8567540970441384,1.0000000000000002,1.0,1.0,23.914501190185547,16.356772899627686,1.674539581934611,0.0,0.0,16.0,16.0,44.0,0.0,0.0
moderate,online_greedy,20311117,58.00000000000001,58.00000000000001,0.8676467943233004,1.0000000000000002,1.0,1.0,27.48769187927246,17.037594318389893,1.8811415089501275,0.0,0.0,16.0,16.0,50.0,0.0,0.0
moderate,dag_oracle_greedy,20311117,58.000000000000014,58.000000000000014,0.8709259652302415,1.0000000000000002,1.0,1.0,23.961328506469727,16.61999225616455,1.7340643723805746,0.0,0.0,16.0,16.0,45.0,0.0,0.0
moderate,vanilla_a2c,20311117,58.000000000000014,58.000000000000014,0.9036321712166815,1.0000000000000002,1.0,1.0,21.7932071685791,15.84824538230896,1.6338316334618463,0.0,0.0,16.0,16.0,45.0,0.0,0.0
moderate,wpr_no_progress,20311117,58.00000000000001,58.00000000000001,0.8613231108151068,1.0000000000000002,1.0,1.0,24.47071647644043,16.48464858531952,1.788384050793118,0.0,0.0,16.0,16.0,49.0,0.0,0.0
moderate,wpr_no_demand,20311117,51.00000000000001,51.00000000000001,0.7216424112937084,0.8793103448275863,0.875,0.9375,27.985719680786126,15.625410079956055,1.6622369522001685,0.0,1.0,16.0,16.0,58.0,0.0,0.0
moderate,wpr_no_residency,20311117,58.000000000000014,58.000000000000014,0.8879227650108203,1.0000000000000002,1.0,1.0,21.55101776123047,15.975304365158081,1.6536767058902317,0.0,0.0,16.0,16.0,47.0,0.0,0.0
moderate,wpr_fixed_gamma,20311117,54.50000000000001,54.50000000000001,0.7782056249882525,0.9396551724137933,0.9375,1.0,29.720107078552246,17.346951603889465,2.146680254406399,0.0,0.0,16.0,16.0,54.0,0.0,0.0
moderate,wpr_no_shaping,20311117,54.50000000000001,54.50000000000001,0.8109103828309492,0.9396551724137933,0.9375,0.9375,22.32879409790039,16.75418955485026,1.7963702213473436,0.0,1.0,16.0,16.0,46.0,0.0,0.0
moderate,wpr_with_wait,20311117,54.50000000000001,54.50000000000001,0.8460212123422142,0.9396551724137933,0.9375,1.0,24.120790481567383,15.762451350688934,1.5671790334913465,0.0,0.0,16.0,16.0,46.0,0.0,0.0
moderate,wpr_a2c,20311117,58.00000000000001,58.00000000000001,0.8482198246578191,1.0000000000000002,1.0,1.0,26.151288986206055,16.536264657974243,1.8140276749928792,0.0,0.0,16.0,16.0,49.0,0.0,0.0
moderate,random,20320717,48.500000000000014,48.500000000000014,0.691429338202513,1.0000000000000002,1.0,1.0,27.923618698120112,17.43605929154616,1.6004028029558135,0.0,0.0,13.0,13.0,50.0,0.0,0.0
moderate,edf,20320717,48.500000000000014,48.500000000000014,0.6801542135862415,1.0000000000000002,1.0,1.0,24.47302207946777,15.18655776977539,1.1000862644939888,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,online_greedy,20320717,48.50000000000001,48.50000000000001,0.6768467786102675,1.0000000000000002,1.0,1.0,23.68314552307129,15.069877624511719,1.3260232006631247,0.0,0.0,13.0,13.0,48.0,0.0,0.0
moderate,dag_oracle_greedy,20320717,48.500000000000014,48.500000000000014,0.6765733604905406,1.0000000000000002,1.0,1.0,25.532880020141597,16.3183012008667,1.3559419294682944,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,vanilla_a2c,20320717,48.50000000000001,48.50000000000001,0.6801542135862414,1.0000000000000002,1.0,1.0,24.51885643005371,15.678645647489107,1.3058128415084467,0.0,0.0,13.0,13.0,54.0,0.0,0.0
moderate,wpr_no_progress,20320717,45.000000000000014,45.000000000000014,0.6257635911191246,0.927835051546392,0.9230769230769231,0.9230769230769231,21.18436908721924,14.86605437596639,0.9701467526925577,0.0,1.0,13.0,13.0,56.0,0.0,0.0
moderate,wpr_no_demand,20320717,48.500000000000014,48.500000000000014,0.6841969300045091,1.0000000000000002,1.0,1.0,26.850093460083006,15.838754067054161,1.431375835000015,0.0,0.0,13.0,13.0,57.0,0.0,0.0
moderate,wpr_no_residency,20320717,48.50000000000001,48.50000000000001,0.6801542135862414,1.0000000000000002,1.0,1.0,24.037355804443347,15.124714631300707,1.2322644315114835,0.0,0.0,13.0,13.0,49.0,0.0,0.0
moderate,wpr_fixed_gamma,20320717,48.500000000000014,48.500000000000014,0.6639355275823978,1.0000000000000002,1.0,1.0,24.875861740112292,16.476020446190468,1.3453239638630936,0.0,0.0,13.0,13.0,43.0,0.0,0.0
moderate,wpr_no_shaping,20320717,48.500000000000014,48.500000000000014,0.6816767414271281,1.0000000000000002,1.0,1.0,21.796665191650387,14.93471439068134,1.2230831064829013,0.0,0.0,13.0,13.0,51.0,0.0,0.0
moderate,wpr_with_wait,20320717,48.500000000000014,48.500000000000014,0.6754246396595008,1.0000000000000002,1.0,1.0,22.24756736755371,15.21390518775353,1.105927124256041,0.0,0.0,13.0,13.0,43.0,0.0,0.0
moderate,wpr_a2c,20320717,48.500000000000014,48.500000000000014,0.6707438453243783,1.0000000000000002,1.0,1.0,21.974172973632804,15.70651157085712,1.3217519957844803,0.0,0.0,13.0,13.0,41.0,0.0,0.0
moderate,random,20320817,32.8,32.8,0.4519716360483078,0.44504748982360914,0.45,0.5,32.84195919036865,25.204630184173585,3.365517352756701,8.0,2.0,12.0,20.0,51.0,0.0,0.0
moderate,edf,20320817,42.80000000000001,42.80000000000001,0.54051663503295,0.5807327001356853,0.6,0.65,31.75842208862304,21.07138831798847,2.8657702259395434,5.0,2.0,15.0,20.0,64.0,0.0,0.0
moderate,online_greedy,20320817,39.7,39.7,0.5467464366009352,0.5386702849389416,0.55,0.55,29.881454467773438,22.144609971479937,2.9066695585483457,7.0,2.0,13.0,20.0,54.0,0.0,0.0
moderate,dag_oracle_greedy,20320817,50.50000000000001,50.50000000000001,0.6503745257418003,0.6852103120759838,0.7,0.7,29.532521724700928,24.45003754752023,3.173555374145508,6.0,0.0,14.0,20.0,57.0,0.0,0.0
moderate,vanilla_a2c,20320817,36.4,36.4,0.5244599496861823,0.49389416553595655,0.5,0.5,24.054620933532707,17.010189723968505,1.5116305748621623,7.0,3.0,13.0,20.0,56.0,0.0,0.0
moderate,wpr_no_progress,20320817,30.1,30.1,0.44711976095630473,0.40841248303934874,0.4,0.4,20.414951038360595,15.832738041877747,1.0895204033170427,8.0,4.0,12.0,20.0,61.0,0.0,0.0
moderate,wpr_no_demand,20320817,34.3,34.3,0.44568689581062404,0.46540027137042056,0.45,0.45,25.860292053222654,18.750885327657063,1.6357527524232864,6.0,5.0,14.0,20.0,52.0,0.0,0.0
moderate,wpr_no_residency,20320817,37.5,37.5,0.5699034720895042,0.508819538670285,0.5,0.55,30.817301750183105,19.211500948125664,1.8819520354270936,7.0,2.0,13.0,20.0,52.0,0.0,0.0
moderate,wpr_fixed_gamma,20320817,37.2,37.2,0.48283597337744033,0.5047489823609227,0.5,0.5,27.32030620574951,21.07715768814087,2.5169063704354424,6.0,4.0,14.0,20.0,50.0,0.0,0.0
moderate,wpr_no_shaping,20320817,39.5,39.5,0.5670862468529071,0.5359565807327001,0.55,0.55,27.782469749450684,19.680962042375043,2.381517803668976,7.0,2.0,13.0,20.0,53.0,0.0,0.0
moderate,wpr_with_wait,20320817,37.5,37.5,0.5636408546351402,0.508819538670285,0.5,0.5,29.488527774810787,18.22982702255249,1.5605913135740492,7.0,3.0,13.0,20.0,55.0,0.0,0.0
moderate,wpr_a2c,20320817,39.00000000000001,39.00000000000001,0.565939351901205,0.5291723202170964,0.55,0.6,30.368580245971675,22.478538672129314,2.930432203080919,6.0,2.0,14.0,20.0,51.0,0.0,0.0
moderate,random,20320917,47.2,47.2,0.6090697940099924,0.5805658056580566,0.5714285714285714,0.5714285714285714,32.54768772125244,23.98515256245931,2.8483962896393566,7.0,2.0,14.0,21.0,58.0,0.0,0.0
moderate,edf,20320917,49.20000000000001,49.20000000000001,0.637413639336353,0.6051660516605167,0.6190476190476191,0.6190476190476191,27.75186386108398,19.44321793776292,1.9209386760538274,6.0,2.0,15.0,21.0,52.0,0.0,0.0
moderate,online_greedy,20320917,50.7,50.7,0.6829472958227756,0.6236162361623617,0.6190476190476191,0.6190476190476191,31.275928115844724,23.311627608079178,2.8572369363572863,7.0,1.0,14.0,21.0,55.0,0.0,0.0
moderate,dag_oracle_greedy,20320917,54.60000000000001,54.60000000000001,0.7168620817312712,0.6715867158671588,0.6666666666666666,0.6666666666666666,32.09462442398071,22.913921764918737,2.5846093138869928,6.0,1.0,15.0,21.0,52.0,0.0,0.0
moderate,vanilla_a2c,20320917,59.20000000000001,59.20000000000001,0.7774514637581307,0.7281672816728169,0.7142857142857143,0.7142857142857143,30.341051864624017,22.12716096242269,2.624512569577086,5.0,1.0,16.0,21.0,66.0,0.0,0.0
moderate,wpr_no_progress,20320917,50.400000000000006,50.400000000000006,0.6881819546883056,0.6199261992619927,0.6190476190476191,0.6190476190476191,25.060829925537107,19.104382294874924,1.6777233441670736,6.0,2.0,15.0,21.0,56.0,0.0,0.0
moderate,wpr_no_demand,20320917,43.1,43.1,0.5727376731209001,0.5301353013530136,0.5238095238095238,0.6666666666666666,35.1033296585083,23.102402142116002,2.774740676490628,6.0,1.0,15.0,21.0,54.0,0.0,0.0
moderate,wpr_no_residency,20320917,54.60000000000001,54.60000000000001,0.7138159692555581,0.6715867158671588,0.6666666666666666,0.6666666666666666,29.122235298156735,21.980757032121932,2.3519862330689723,6.0,1.0,15.0,21.0,63.0,0.0,0.0
moderate,wpr_fixed_gamma,20320917,46.900000000000006,46.900000000000006,0.5938751464901659,0.5768757687576876,0.5714285714285714,0.6190476190476191,28.02648315429687,22.110153124882626,2.372540928596674,6.0,2.0,15.0,21.0,49.0,0.0,0.0
moderate,wpr_no_shaping,20320917,54.00000000000001,54.00000000000001,0.6938447052663087,0.6642066420664208,0.6666666666666666,0.7142857142857143,33.98311347961425,23.901469930013022,3.1834448973337808,6.0,0.0,15.0,21.0,60.0,0.0,0.0
moderate,wpr_with_wait,20320917,54.60000000000001,54.60000000000001,0.7318035378576508,0.6715867158671588,0.6666666666666666,0.6666666666666666,30.83932189941406,21.267608097621373,2.203505681485546,6.0,1.0,15.0,21.0,61.0,0.0,0.0
moderate,wpr_a2c,20320917,53.900000000000006,53.900000000000006,0.6973129948487731,0.6629766297662978,0.6666666666666666,0.6666666666666666,33.327656745910645,21.870269639151438,2.524376801082066,6.0,1.0,15.0,21.0,76.0,0.0,0.0
moderate,random,20321017,49.40000000000001,49.40000000000001,0.67263698146379,1.0000000000000002,1.0,1.0,23.344406127929684,17.78759604233962,1.3350324852522029,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,edf,20321017,49.40000000000001,49.40000000000001,0.7237202822198229,1.0000000000000002,1.0,1.0,21.544741058349604,15.196818498464731,0.9967191718345465,0.0,0.0,13.0,13.0,45.0,0.0,0.0
moderate,online_greedy,20321017,49.40000000000001,49.40000000000001,0.7084976316760215,1.0000000000000002,1.0,1.0,21.828702545166013,15.22647608243502,0.9634474931761275,0.0,0.0,13.0,13.0,51.0,0.0,0.0
moderate,dag_oracle_greedy,20321017,49.40000000000001,49.40000000000001,0.7309000570540761,1.0000000000000002,1.0,1.0,23.508341979980464,16.00480079650879,1.0689224420591843,0.0,0.0,13.0,13.0,43.0,0.0,0.0
moderate,vanilla_a2c,20321017,49.40000000000001,49.40000000000001,0.7126174612300016,1.0000000000000002,1.0,1.0,20.964814758300783,15.098440977243277,0.9637477675149607,0.0,0.0,13.0,13.0,51.0,0.0,0.0
moderate,wpr_no_progress,20321017,49.40000000000001,49.40000000000001,0.6952879728938992,1.0000000000000002,1.0,1.0,25.115959930419912,16.275415053734413,1.1278409625208654,0.0,0.0,13.0,13.0,52.0,0.0,0.0
moderate,wpr_no_demand,20321017,49.40000000000001,49.40000000000001,0.7150564243359598,1.0000000000000002,1.0,1.0,20.774411010742188,15.041870777423565,0.9024314991263456,0.0,0.0,13.0,13.0,47.0,0.0,0.0
moderate,wpr_no_residency,20321017,49.40000000000001,49.40000000000001,0.6934447460021724,1.0000000000000002,1.0,1.0,21.354243850708002,15.331934782174917,0.9533629195634709,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,wpr_fixed_gamma,20321017,49.40000000000001,49.40000000000001,0.6774471624764843,1.0000000000000002,1.0,1.0,23.185594940185542,16.68061777261587,1.0826881652654603,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,wpr_no_shaping,20321017,49.40000000000001,49.40000000000001,0.7352452666103776,1.0000000000000002,1.0,1.0,19.87014770507812,15.141434082618126,0.8372116643329,0.0,0.0,13.0,13.0,43.0,0.0,0.0
moderate,wpr_with_wait,20321017,49.40000000000001,49.40000000000001,0.7052278477933037,1.0000000000000002,1.0,1.0,20.87813606262207,14.597795999967135,0.8379674401394156,0.0,0.0,13.0,13.0,46.0,0.0,0.0
moderate,wpr_a2c,20321017,49.40000000000001,49.40000000000001,0.7206324231450075,1.0000000000000002,1.0,1.0,20.9207160949707,15.287110842191256,1.0716996414716853,0.0,0.0,13.0,13.0,47.0,0.0,0.0
moderate,random,20321117,39.00000000000001,39.00000000000001,0.6375764188062215,0.8533916849015318,0.8461538461538461,0.8461538461538461,27.947988510131836,17.818604469299316,1.756797880739779,1.0,1.0,12.0,13.0,40.0,0.0,0.0
moderate,edf,20321117,42.50000000000001,42.50000000000001,0.7375057141505256,0.9299781181619257,0.9230769230769231,0.9230769230769231,23.85281352996826,15.766796429951986,1.5276242581809438,1.0,0.0,12.0,13.0,46.0,0.0,0.0
moderate,online_greedy,20321117,38.900000000000006,38.900000000000006,0.6723804711587801,0.8512035010940919,0.8461538461538461,0.8461538461538461,23.66361904144287,15.997180071744053,1.4545873862046461,2.0,0.0,11.0,13.0,44.0,0.0,0.0
moderate,dag_oracle_greedy,20321117,38.900000000000006,38.900000000000006,0.6405186599302038,0.8512035010940919,0.8461538461538461,0.8461538461538461,26.11080837249756,17.64463129910556,1.6800420589936085,2.0,0.0,11.0,13.0,41.0,0.0,0.0
moderate,vanilla_a2c,20321117,39.00000000000001,39.00000000000001,0.6827340106533581,0.8533916849015318,0.8461538461538461,0.8461538461538461,23.381484985351562,14.562787142666904,1.0204937264725968,1.0,1.0,12.0,13.0,43.0,0.0,0.0
moderate,wpr_no_progress,20321117,38.6,38.6,0.6657721540853407,0.8446389496717724,0.8461538461538461,0.8461538461538461,26.442441940307617,14.905262556943027,1.1738824233030662,1.0,1.0,12.0,13.0,52.0,0.0,0.0
moderate,wpr_no_demand,20321117,35.1,35.1,0.6281110499598482,0.7680525164113785,0.7692307692307693,0.7692307692307693,19.008033752441403,12.894831085205078,0.5850451741899763,1.0,2.0,12.0,13.0,51.0,0.0,0.0
moderate,wpr_no_residency,20321117,35.50000000000001,35.50000000000001,0.6463591076336184,0.776805251641138,0.7692307692307693,0.7692307692307693,17.871731185913085,12.546449279785156,0.5910147320140492,1.0,2.0,12.0,13.0,51.0,0.0,0.0
moderate,wpr_fixed_gamma,20321117,42.50000000000001,42.50000000000001,0.6691522922422403,0.9299781181619257,0.9230769230769231,0.9230769230769231,26.20826606750488,18.011833667755127,1.7278747442292004,1.0,0.0,12.0,13.0,41.0,0.0,0.0
moderate,wpr_no_shaping,20321117,42.10000000000001,42.10000000000001,0.7449053338373396,0.9212253829321664,0.9230769230769231,0.9230769230769231,24.393222045898437,15.707388718922934,1.34725844582846,1.0,0.0,12.0,13.0,46.0,0.0,0.0
moderate,wpr_with_wait,20321117,35.50000000000001,35.50000000000001,0.6463591076336184,0.776805251641138,0.7692307692307693,0.7692307692307693,17.871731185913085,12.541196918487548,0.5945355819933342,1.0,2.0,12.0,13.0,51.0,0.0,0.0
moderate,wpr_a2c,20321117,45.70000000000001,45.70000000000001,0.7483815309220189,1.0000000000000002,1.0,1.0,27.989702606201167,15.98906971858098,1.538614559173584,0.0,0.0,13.0,13.0,56.0,0.0,0.0
