scenario,policy,seed,weighted_completed_value,weighted_goodput,weighted_goodput_rate,weighted_goodput_ratio,sla_success_ratio,completion_ratio,p95_latency,avg_latency,avg_ready_wait,rejected,dropped,admitted,arrived,steps,lookahead_reference_value,lookahead_gap
light,wpr_with_wait,20310717,30.399999999999995,30.399999999999995,0.6774388864907018,0.8941176470588234,0.8888888888888888,0.8888888888888888,20.458899688720702,17.127493381500244,0.9261803309122721,1.0,0.0,8.0,9.0,31.0,0.0,0.0
light,wpr_a2c,20310717,34.0,34.0,0.743128164961476,1.0,1.0,1.0,22.329012298583983,15.453879568311903,0.9169700890779495,0.0,0.0,9.0,9.0,38.0,0.0,0.0
light,random,20310817,24.599999999999998,24.599999999999998,0.44564171881928766,0.9999999999999999,1.0,1.0,19.764392852783203,17.03252061208089,0.3700252879749645,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,edf,20310817,24.599999999999998,24.599999999999998,0.44242242188338854,0.9999999999999999,1.0,1.0,20.21122169494629,15.469239552815756,0.33751353350552643,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,online_greedy,20310817,24.599999999999998,24.599999999999998,0.43888178663999405,0.9999999999999999,1.0,1.0,20.64263916015625,15.578253110249838,0.3375131000172008,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,dag_oracle_greedy,20310817,24.599999999999998,24.599999999999998,0.4460065500452384,0.9999999999999999,1.0,1.0,19.10944652557373,17.276986598968506,0.3700252012772994,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,vanilla_a2c,20310817,24.599999999999998,24.599999999999998,0.44242242188338854,0.9999999999999999,1.0,1.0,20.21122169494629,15.463898340861002,0.3375133601101962,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,wpr_no_progress,20310817,24.599999999999998,24.599999999999998,0.44439679479200267,0.9999999999999999,1.0,1.0,20.08906364440918,16.28257465362549,0.348560246554288,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,wpr_no_demand,20310817,24.599999999999998,24.599999999999998,0.43342913985827175,0.9999999999999999,1.0,1.0,20.205978870391846,16.996299584706623,0.37684913115067914,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,wpr_no_residency,20310817,24.599999999999998,24.599999999999998,0.4464554619181722,0.9999999999999999,1.0,1.0,19.84941577911377,16.245065212249756,0.3614345463839444,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,wpr_fixed_gamma,20310817,24.599999999999998,24.599999999999998,0.4347238862070899,0.9999999999999999,1.0,1.0,21.167551040649414,17.917842388153076,0.41294063221324573,0.0,0.0,6.0,6.0,25.0,0.0,0.0
light,wpr_no_shaping,20310817,24.599999999999998,24.599999999999998,0.44460406127593616,0.9999999999999999,1.0,1.0,20.044466018676758,17.17335780461629,0.3799924850463867,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,wpr_with_wait,20310817,24.599999999999998,24.599999999999998,0.4220542205592553,0.9999999999999999,1.0,1.0,20.878685474395752,17.455140431722004,0.37412708455866034,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,wpr_a2c,20310817,24.599999999999998,24.599999999999998,0.44242242188338854,0.9999999999999999,1.0,1.0,20.21122169494629,15.440164883931478,0.33751344680786133,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,random,20310917,24.199999999999996,24.199999999999996,0.4445998548752574,0.9999999999999999,1.0,1.0,18.705972099304198,14.485826083592006,0.6821642893332022,0.0,0.0,7.0,7.0,37.0,0.0,0.0
light,edf,20310917,24.199999999999996,24.199999999999996,0.43406725679053526,0.9999999999999999,1.0,1.0,18.12721424102783,13.366346495492119,0.5512392874117251,0.0,0.0,7.0,7.0,32.0,0.0,0.0
light,online_greedy,20310917,24.199999999999996,24.199999999999996,0.43406725679053526,0.9999999999999999,1.0,1.0,18.16758441925049,12.951975277491979,0.6308344470130073,0.0,0.0,7.0,7.0,37.0,0.0,0.0
light,dag_oracle_greedy,20310917,24.199999999999996,24.199999999999996,0.45020113192993794,0.9999999999999999,1.0,1.0,19.713955879211422,14.40076746259417,0.6897288869928431,0.0,0.0,7.0,7.0,35.0,0.0,0.0
light,vanilla_a2c,20310917,24.199999999999996,24.199999999999996,0.43406725679053526,0.9999999999999999,1.0,1.0,18.16758441925049,13.27950041634696,0.6851540053332293,0.0,0.0,7.0,7.0,40.0,0.0,0.0
light,wpr_no_progress,20310917,24.2,24.2,0.43818174270846844,1.0,1.0,1.0,18.34832725524902,14.561124801635742,0.4914371790709319,0.0,0.0,7.0,7.0,28.0,0.0,0.0
light,wpr_no_demand,20310917,24.199999999999996,24.199999999999996,0.41976772320742384,0.9999999999999999,1.0,1.0,20.20810203552246,15.130723135811943,0.7062814588899966,0.0,0.0,7.0,7.0,38.0,0.0,0.0
light,wpr_no_residency,20310917,24.199999999999996,24.199999999999996,0.43458131996388394,0.9999999999999999,1.0,1.0,22.94810695648193,14.6823422568185,0.883434534072876,0.0,0.0,7.0,7.0,43.0,0.0,0.0
light,wpr_fixed_gamma,20310917,24.2,24.2,0.42157591352052637,1.0,1.0,1.0,20.728014183044433,16.31858307974679,0.5984555791925501,0.0,0.0,7.0,7.0,35.0,0.0,0.0
light,wpr_no_shaping,20310917,24.199999999999996,24.199999999999996,0.4222039500512499,0.9999999999999999,1.0,1.0,19.748691749572753,16.525165012904576,0.8495346440209283,0.0,0.0,7.0,7.0,38.0,0.0,0.0
light,wpr_with_wait,20310917,24.199999999999996,24.199999999999996,0.41976772320742384,0.9999999999999999,1.0,1.0,24.962267494201654,16.80516597202846,1.0006289570419877,0.0,0.0,7.0,7.0,40.0,0.0,0.0
light,wpr_a2c,20310917,24.199999999999996,24.199999999999996,0.43406725679053526,0.9999999999999999,1.0,1.0,18.16758441925049,13.27950041634696,0.6851540053332293,0.0,0.0,7.0,7.0,40.0,0.0,0.0
light,random,20311017,13.600000000000001,13.600000000000001,0.3489243660108274,1.0,1.0,1.0,11.875615072250366,11.280094623565674,0.26972909768422443,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,edf,20311017,13.600000000000001,13.600000000000001,0.3844152997367349,1.0,1.0,1.0,9.872000408172607,8.973682403564453,0.26972947518030804,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,online_greedy,20311017,13.600000000000001,13.600000000000001,0.3844152997367349,1.0,1.0,1.0,9.872000408172607,8.973682403564453,0.26972947518030804,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,dag_oracle_greedy,20311017,13.600000000000001,13.600000000000001,0.36770015282805746,1.0,1.0,1.0,11.926315402984619,10.33497142791748,0.2697295347849528,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,vanilla_a2c,20311017,13.600000000000001,13.600000000000001,0.38222503127662655,1.0,1.0,1.0,9.8510591506958,8.912222862243652,0.2697293162345886,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,wpr_no_progress,20311017,13.600000000000001,13.600000000000001,0.34879457587986806,1.0,1.0,1.0,12.243853282928466,10.933068752288818,0.2986158529917399,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,wpr_no_demand,20311017,13.600000000000001,13.600000000000001,0.3486077627475587,1.0,1.0,1.0,11.232760286331176,10.520220041275024,0.2744658986727397,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,wpr_no_residency,20311017,13.600000000000001,13.600000000000001,0.38082357727346333,1.0,1.0,1.0,12.27230281829834,10.215420246124268,0.2971914013226827,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,wpr_fixed_gamma,20311017,13.600000000000001,13.600000000000001,0.3255099656976759,1.0,1.0,1.0,13.981236171722411,12.831820249557495,0.303352157274882,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,wpr_no_shaping,20311017,13.600000000000001,13.600000000000001,0.33745210612987186,1.0,1.0,1.0,14.588115930557251,12.189320087432861,0.2953376770019531,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,wpr_with_wait,20311017,13.600000000000001,13.600000000000001,0.362117521563116,1.0,1.0,1.0,13.264372014999388,11.54099440574646,0.35898439089457196,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,wpr_a2c,20311017,13.600000000000001,13.600000000000001,0.38222503127662655,1.0,1.0,1.0,9.8510591506958,8.912222862243652,0.2697293162345886,0.0,0.0,4.0,4.0,12.0,0.0,0.0
light,random,20311117,29.700000000000003,29.700000000000003,0.5643751190023818,0.9027355623100305,0.8888888888888888,0.8888888888888888,21.012122535705565,15.022984027862549,1.022981059551239,1.0,0.0,8.0,9.0,28.0,0.0,0.0
light,edf,20311117,32.900000000000006,32.900000000000006,0.6270156007516617,1.0000000000000002,1.0,1.0,18.348635101318358,13.054528766208225,0.7093116343021393,0.0,0.0,9.0,9.0,29.0,0.0,0.0
light,online_greedy,20311117,32.900000000000006,32.900000000000006,0.6326256938917528,1.0000000000000002,1.0,1.0,18.825950622558594,13.674759334988064,0.6599938770135244,0.0,0.0,9.0,9.0,28.0,0.0,0.0
light,dag_oracle_greedy,20311117,32.900000000000006,32.900000000000006,0.5922024006890894,1.0000000000000002,1.0,1.0,19.968936920166016,13.671636157565647,0.6651465793450674,0.0,0.0,9.0,9.0,27.0,0.0,0.0
light,vanilla_a2c,20311117,32.900000000000006,32.900000000000006,0.6167062543456997,1.0000000000000002,1.0,1.0,18.69949264526367,13.041255315144857,0.6926219364007314,0.0,0.0,9.0,9.0,28.0,0.0,0.0
light,wpr_no_progress,20311117,29.700000000000003,29.700000000000003,0.534753416104249,0.9027355623100305,0.8888888888888888,0.8888888888888888,20.241271686553954,14.969219207763672,0.8988534331321716,1.0,0.0,8.0,9.0,26.0,0.0,0.0
light,wpr_no_demand,20311117,32.900000000000006,32.900000000000006,0.6045968974090924,1.0000000000000002,1.0,1.0,19.588439559936525,14.28503057691786,0.7576710283756256,0.0,0.0,9.0,9.0,32.0,0.0,0.0
light,wpr_no_residency,20311117,32.900000000000006,32.900000000000006,0.6311852863381373,1.0000000000000002,1.0,1.0,20.57718811035156,14.064955393473307,0.7765643497308096,0.0,0.0,9.0,9.0,32.0,0.0,0.0
light,wpr_fixed_gamma,20311117,29.700000000000003,29.700000000000003,0.5211556385698316,0.9027355623100305,0.8888888888888888,0.8888888888888888,23.32968521118164,16.22503685951233,1.0163647532463074,1.0,0.0,8.0,9.0,28.0,0.0,0.0
light,wpr_no_shaping,20311117,29.700000000000003,29.700000000000003,0.534753416104249,0.9027355623100305,0.8888888888888888,0.8888888888888888,20.178076648712157,14.689895391464233,0.8846593260765075,1.0,0.0,8.0,9.0,27.0,0.0,0.0
light,wpr_with_wait,20311117,32.9,32.9,0.6163143748135266,1.0,1.0,1.0,20.179101181030273,13.777884165445963,0.592235287030538,0.0,0.0,9.0,9.0,27.0,0.0,0.0
light,wpr_a2c,20311117,32.900000000000006,32.900000000000006,0.6270156007516617,1.0000000000000002,1.0,1.0,18.348635101318358,13.054528766208225,0.7093116343021393,0.0,0.0,9.0,9.0,29.0,0.0,0.0
light,random,20320717,25.700000000000003,25.700000000000003,0.5627924500802313,0.8771331058020478,0.875,0.875,19.717677307128906,14.754799297877721,1.0380098197771155,1.0,0.0,7.0,8.0,26.0,0.0,0.0
light,edf,20320717,29.300000000000004,29.300000000000004,0.6425027375117439,1.0000000000000002,1.0,1.0,19.247517681121824,13.49949049949646,0.9121623325347901,0.0,0.0,8.0,8.0,30.0,0.0,0.0
light,online_greedy,20320717,29.300000000000004,29.300000000000004,0.644181330859766,1.0000000000000002,1.0,1.0,19.32203550338745,13.669191122055054,0.9202671909332275,0.0,0.0,8.0,8.0,30.0,0.0,0.0
light,dag_oracle_greedy,20320717,25.700000000000003,25.700000000000003,0.5684697424950276,0.8771331058020478,0.875,0.875,19.924516296386717,15.145473888942174,0.9847085890562638,1.0,0.0,7.0,8.0,25.0,0.0,0.0
light,vanilla_a2c,20320717,25.700000000000003,25.700000000000003,0.5466401373084186,0.8771331058020478,0.875,0.875,20.495586585998534,15.907802036830358,1.0586143058279287,1.0,0.0,7.0,8.0,26.0,0.0,0.0
light,wpr_no_progress,20320717,22.200000000000003,22.200000000000003,0.4390340386838471,0.7576791808873721,0.75,0.75,20.270205974578857,15.420533180236816,0.671374195500424,1.0,1.0,7.0,8.0,34.0,0.0,0.0
light,wpr_no_demand,20320717,25.700000000000003,25.700000000000003,0.5091920582151945,0.8771331058020478,0.875,0.875,24.838769340515135,17.237516948154994,1.4139406992041545,1.0,0.0,7.0,8.0,38.0,0.0,0.0
light,wpr_no_residency,20320717,25.800000000000004,25.800000000000004,0.522346327262939,0.8805460750853243,0.875,1.0,26.54795913696288,14.959177851676941,1.3531144809722901,0.0,0.0,8.0,8.0,36.0,0.0,0.0
light,wpr_fixed_gamma,20320717,25.700000000000003,25.700000000000003,0.528980518499334,0.8771331058020478,0.875,0.875,20.516296768188475,15.496702194213867,1.0345111515211023,1.0,0.0,7.0,8.0,28.0,0.0,0.0
light,wpr_no_shaping,20320717,22.200000000000003,22.200000000000003,0.45524611473879,0.7576791808873721,0.75,0.75,16.625385284423828,12.703077793121338,0.6519207326989425,1.0,1.0,7.0,8.0,36.0,0.0,0.0
light,wpr_with_wait,20320717,29.300000000000004,29.300000000000004,0.6352622376749345,1.0000000000000002,1.0,1.0,20.317178630828856,15.567337274551392,1.3287512111663817,0.0,0.0,8.0,8.0,29.0,0.0,0.0
light,wpr_a2c,20320717,29.300000000000004,29.300000000000004,0.649535585979765,1.0000000000000002,1.0,1.0,19.07470064163208,13.492160558700562,0.9295671176910401,0.0,0.0,8.0,8.0,30.0,0.0,0.0
light,random,20320817,33.0,33.0,0.5416482887993044,0.8088235294117647,0.8181818181818182,0.8181818181818182,24.335079193115234,17.659657054477268,1.49671373945294,2.0,0.0,9.0,11.0,35.0,0.0,0.0
light,edf,20320817,33.0,33.0,0.5670169820047146,0.8088235294117647,0.8181818181818182,0.8181818181818182,23.62568778991699,16.394104109870064,1.3235638791864568,2.0,0.0,9.0,11.0,47.0,0.0,0.0
light,online_greedy,20320817,33.0,33.0,0.5460682596764044,0.8088235294117647,0.8181818181818182,0.8181818181818182,24.77606735229492,16.93219492170546,1.485775037245317,2.0,0.0,9.0,11.0,45.0,0.0,0.0
light,dag_oracle_greedy,20320817,33.0,33.0,0.5861689724179013,0.8088235294117647,0.8181818181818182,0.8181818181818182,24.162760543823243,18.218538814120823,1.7456583976745605,2.0,0.0,9.0,11.0,40.0,0.0,0.0
light,vanilla_a2c,20320817,28.800000000000004,28.800000000000004,0.5128817652131361,0.7058823529411766,0.7272727272727273,0.7272727272727273,25.281023502349854,20.526890754699707,2.2974307126012343,3.0,0.0,8.0,11.0,32.0,0.0,0.0
light,wpr_no_progress,20320817,29.500000000000004,29.500000000000004,0.49614447361520897,0.7230392156862746,0.7272727272727273,0.7272727272727273,25.060264205932615,18.95742917060852,1.3724737331785004,3.0,0.0,8.0,11.0,35.0,0.0,0.0
light,wpr_no_demand,20320817,28.900000000000002,28.900000000000002,0.4776096132046938,0.7083333333333335,0.7272727272727273,0.7272727272727273,28.069748401641842,19.773422241210938,1.8554824670155843,3.0,0.0,8.0,11.0,40.0,0.0,0.0
light,wpr_no_residency,20320817,25.9,25.9,0.45466796107764246,0.6348039215686274,0.6363636363636364,0.7272727272727273,28.57729749679565,19.915547013282776,1.943914859525619,3.0,0.0,8.0,11.0,34.0,0.0,0.0
light,wpr_fixed_gamma,20320817,30.500000000000004,30.500000000000004,0.5226701107848643,0.7475490196078433,0.7272727272727273,0.7272727272727273,20.47936973571777,17.208552837371826,0.9806608496041134,2.0,1.0,9.0,11.0,32.0,0.0,0.0
light,wpr_no_shaping,20320817,33.0,33.0,0.5829264864428311,0.8088235294117647,0.8181818181818182,0.8181818181818182,26.44155006408691,17.30929152170817,1.5729891892635461,2.0,0.0,9.0,11.0,47.0,0.0,0.0
light,wpr_with_wait,20320817,28.900000000000002,28.900000000000002,0.5023368627219538,0.7083333333333335,0.7272727272727273,0.7272727272727273,25.66149435043335,18.57636833190918,1.6249633312225342,3.0,0.0,8.0,11.0,34.0,0.0,0.0
light,wpr_a2c,20320817,33.0,33.0,0.5686732346373972,0.8088235294117647,0.8181818181818182,0.8181818181818182,26.528698348999022,18.223742696974014,1.7664795355363325,2.0,0.0,9.0,11.0,50.0,0.0,0.0
light,random,20320917,31.299999999999997,31.299999999999997,0.4941476237935951,0.6834061135371178,0.6666666666666666,0.6666666666666666,29.838546848297117,19.973053693771362,1.752018404006958,3.0,1.0,9.0,12.0,43.0,0.0,0.0
light,edf,20320917,38.1,38.1,0.6253290699973407,0.8318777292576419,0.8333333333333334,0.8333333333333334,25.46005954742431,17.09123420715332,1.3755307065116034,2.0,0.0,10.0,12.0,40.0,0.0,0.0
light,online_greedy,20320917,38.1,38.1,0.6706390409441139,0.8318777292576419,0.8333333333333334,0.8333333333333334,23.24246940612793,16.346424865722657,1.3648861116833158,2.0,0.0,10.0,12.0,36.0,0.0,0.0
light,dag_oracle_greedy,20320917,38.0,38.0,0.6226712367372097,0.8296943231441047,0.8333333333333334,0.8333333333333334,24.009057521820065,18.520687294006347,1.664968126698544,2.0,0.0,10.0,12.0,38.0,0.0,0.0
light,vanilla_a2c,20320917,33.8,33.8,0.5592340727052003,0.7379912663755457,0.75,0.75,24.758349990844724,19.69729169209798,1.615723595899694,3.0,0.0,9.0,12.0,34.0,0.0,0.0
light,wpr_no_progress,20320917,30.4,30.4,0.5052628340033062,0.6637554585152837,0.6666666666666666,0.6666666666666666,25.754158306121823,18.81010103225708,1.3819216660090856,3.0,1.0,9.0,12.0,32.0,0.0,0.0
light,wpr_no_demand,20320917,38.0,38.0,0.5724041958553451,0.8296943231441047,0.8333333333333334,0.8333333333333334,29.268288993835448,21.282820892333984,1.846433162689209,2.0,0.0,10.0,12.0,38.0,0.0,0.0
light,wpr_no_residency,20320917,38.0,38.0,0.5802702535933743,0.8296943231441047,0.8333333333333334,0.8333333333333334,26.770211982727048,19.41665744781494,1.862129951778211,2.0,0.0,10.0,12.0,45.0,0.0,0.0
light,wpr_fixed_gamma,20320917,37.400000000000006,37.400000000000006,0.600817807019372,0.8165938864628821,0.8333333333333334,0.8333333333333334,21.880654430389406,18.81741600036621,1.4787948661380343,2.0,0.0,10.0,12.0,36.0,0.0,0.0
light,wpr_no_shaping,20320917,34.6,34.6,0.575039171147455,0.7554585152838428,0.75,0.75,24.73832969665527,16.31988525390625,1.144788846373558,2.0,1.0,10.0,12.0,50.0,0.0,0.0
light,wpr_with_wait,20320917,27.099999999999998,27.099999999999998,0.39120807418178244,0.5917030567685588,0.5833333333333334,0.75,34.037801361083986,22.629152297973633,2.273073406780467,3.0,0.0,9.0,12.0,54.0,0.0,0.0
light,wpr_a2c,20320917,38.0,38.0,0.5653742290495889,0.8296943231441047,0.8333333333333334,0.8333333333333334,27.86122636795044,18.959332275390626,1.8155046136755693,2.0,0.0,10.0,12.0,55.0,0.0,0.0
light,random,20321017,19.1,19.1,0.4048208062503249,1.0,1.0,1.0,20.93851623535156,15.890045547485352,0.8617175817489624,0.0,0.0,5.0,5.0,16.0,0.0,0.0
light,edf,20321017,19.1,19.1,0.4138466195936459,1.0,1.0,1.0,16.28468589782715,13.157578468322754,0.4348086714744568,0.0,0.0,5.0,5.0,17.0,0.0,0.0
light,online_greedy,20321017,19.1,19.1,0.4138466195936459,1.0,1.0,1.0,17.70606346130371,13.571280097961425,0.4626014828681946,0.0,0.0,5.0,5.0,17.0,0.0,0.0
light,dag_oracle_greedy,20321017,19.1,19.1,0.40616423600692364,1.0,1.0,1.0,18.03149299621582,14.396728897094727,0.5744447112083435,0.0,0.0,5.0,5.0,17.0,0.0,0.0
light,vanilla_a2c,20321017,19.1,19.1,0.39483335639032996,1.0,1.0,1.0,21.242557525634766,16.165623092651366,0.8124328255653381,0.0,0.0,5.0,5.0,18.0,0.0,0.0
light,wpr_no_progress,20321017,19.1,19.1,0.39483335639032996,1.0,1.0,1.0,22.336498260498047,16.885822677612303,0.9714034795761108,0.0,0.0,5.0,5.0,16.0,0.0,0.0
light,wpr_no_demand,20321017,19.1,19.1,0.403942074845028,1.0,1.0,1.0,19.795500183105467,15.625765228271485,0.7661800384521484,0.0,0.0,5.0,5.0,17.0,0.0,0.0
light,wpr_no_residency,20321017,19.1,19.1,0.4138466195936459,1.0,1.0,1.0,17.838241577148438,14.448867416381836,0.6448564827442169,0.0,0.0,5.0,5.0,16.0,0.0,0.0
light,wpr_fixed_gamma,20321017,19.1,19.1,0.4145686916993898,1.0,1.0,1.0,20.955235290527344,16.36806716918945,0.8241034150123596,0.0,0.0,5.0,5.0,18.0,0.0,0.0
light,wpr_no_shaping,20321017,19.1,19.1,0.41330837002192367,1.0,1.0,1.0,18.521854019165037,13.813547706604004,0.45720940828323364,0.0,0.0,5.0,5.0,17.0,0.0,0.0
light,wpr_with_wait,20321017,19.1,19.1,0.4145686916993898,1.0,1.0,1.0,19.140589904785156,15.248842239379883,0.6469635367393494,0.0,0.0,5.0,5.0,17.0,0.0,0.0
light,wpr_a2c,20321017,19.1,19.1,0.4138466195936459,1.0,1.0,1.0,17.738976669311523,13.521151161193847,0.4348086714744568,0.0,0.0,5.0,5.0,17.0,0.0,0.0
light,random,20321117,20.700000000000003,20.700000000000003,0.3613547610318124,1.0000000000000002,1.0,1.0,21.9452543258667,14.794054667154947,0.8309165498484736,0.0,0.0,6.0,6.0,26.0,0.0,0.0
light,edf,20321117,20.700000000000003,20.700000000000003,0.4137807557043998,1.0000000000000002,1.0,1.0,17.2610125541687,12.980794270833334,0.6906116112418796,0.0,0.0,6.0,6.0,30.0,0.0,0.0
light,online_greedy,20321117,20.700000000000003,20.700000000000003,0.3870684852645682,1.0000000000000002,1.0,1.0,19.543926239013672,13.43948745727539,0.8238415718078613,0.0,0.0,6.0,6.0,35.0,0.0,0.0
light,dag_oracle_greedy,20321117,20.700000000000003,20.700000000000003,0.38959899040177715,1.0000000000000002,1.0,1.0,20.3172025680542,14.504037380218506,0.7206768160280974,0.0,0.0,6.0,6.0,27.0,0.0,0.0
light,vanilla_a2c,20321117,20.700000000000003,20.700000000000003,0.39316078616532674,1.0000000000000002,1.0,1.0,19.317975997924805,14.81514342625936,0.6099320079969324,0.0,0.0,6.0,6.0,26.0,0.0,0.0
light,wpr_no_progress,20321117,17.200000000000003,17.200000000000003,0.2809530695267842,0.8309178743961354,0.8333333333333334,0.8333333333333334,20.695555114746092,15.361713409423828,0.5909119154277601,0.0,1.0,6.0,6.0,30.0,0.0,0.0
light,wpr_no_demand,20321117,20.700000000000003,20.700000000000003,0.3535957347655786,1.0000000000000002,1.0,1.0,22.698752403259277,16.04914951324463,0.8820332651552947,0.0,0.0,6.0,6.0,25.0,0.0,0.0
light,wpr_no_residency,20321117,20.700000000000003,20.700000000000003,0.37917419725597795,1.0000000000000002,1.0,1.0,19.14864444732666,14.036460717519125,0.6959446202153745,0.0,0.0,6.0,6.0,25.0,0.0,0.0
light,wpr_fixed_gamma,20321117,20.700000000000003,20.700000000000003,0.41215559986150874,1.0000000000000002,1.0,1.0,15.66851806640625,13.130352973937988,0.49779668061629584,0.0,0.0,6.0,6.0,22.0,0.0,0.0
light,wpr_no_shaping,20321117,20.700000000000003,20.700000000000003,0.37584975938262083,1.0000000000000002,1.0,1.0,19.510801315307617,13.562337080637613,0.699824105138364,0.0,0.0,6.0,6.0,25.0,0.0,0.0
light,wpr_with_wait,20321117,20.700000000000003,20.700000000000003,0.41193172407975687,1.0000000000000002,1.0,1.0,17.662264347076416,13.739089488983154,0.6092160059058148,0.0,0.0,6.0,6.0,27.0,0.0,0.0
light,wpr_a2c,20321117,20.700000000000003,20.700000000000003,0.3918259298923206,1.0000000000000002,1.0,1.0,18.915555477142334,14.212004979451498,0.9329841240592625,0.0,0.0,6.0,6.0,38.0,0.0,0.0
